Start_Date,Data Value,Date
06/01/2015,35.01,2015-06-01
06/01/2019,33.33,2019-06-01
12/01/2012,31.61,2012-12-01
06/01/2014,22.11,2014-06-01
06/01/2014,12.08,2014-06-01
12/01/2008,14.68,2008-12-01
12/01/2010,14.27,2010-12-01
06/01/2014,7.44,2014-06-01
06/01/2011,24.87,2011-06-01
06/01/2016,29.19,2016-06-01
06/01/2011,25.21,2011-06-01
06/01/2016,28.92,2016-06-01
06/01/2011,32.08,2011-06-01
06/01/2010,26.19,2010-06-01
06/01/2009,18.95,2009-06-01
12/01/2012,19.75,2012-12-01
01/01/2021,15.86,2021-01-01
06/01/2010,18.4,2010-06-01
06/01/2011,18.46,2011-06-01
06/01/2016,13.7,2016-06-01
06/01/2009,28.08,2009-06-01
12/01/2012,25.36,2012-12-01
01/01/2015,19.37,2015-01-01
12/01/2010,23.31,2010-12-01
01/01/2005,33.5,2005-01-01
01/01/2005,52.0,2005-01-01
01/01/2005,22.3,2005-01-01
01/01/2005,36.9,2005-01-01
01/01/2005,22.7,2005-01-01
12/01/2008,24.06,2008-12-01
12/01/2010,39.66,2010-12-01
12/01/2012,33.35,2012-12-01
12/01/2019,33.6,2019-12-01
01/01/2020,16.79,2020-01-01
06/01/2011,19.48,2011-06-01
06/01/2010,19.57,2010-06-01
06/01/2015,13.97,2015-06-01
06/01/2019,12.64,2019-06-01
12/01/2019,22.53,2019-12-01
06/01/2009,25.43,2009-06-01
12/01/2013,19.26,2013-12-01
12/01/2010,24.23,2010-12-01
12/01/2008,25.63,2008-12-01
06/01/2014,31.54,2014-06-01
06/01/2014,31.19,2014-06-01
06/01/2014,32.3,2014-06-01
01/01/2021,14.64,2021-01-01
12/01/2010,19.28,2010-12-01
12/01/2008,19.44,2008-12-01
01/01/2015,25.4,2015-01-01
06/01/2015,10.68,2015-06-01
12/01/2019,10.18,2019-12-01
06/01/2019,9.91,2019-06-01
12/01/2012,9.73,2012-12-01
12/01/2009,8.77,2009-12-01
12/01/2012,10.06,2012-12-01
12/01/2009,9.41,2009-12-01
06/01/2015,9.19,2015-06-01
12/01/2019,7.54,2019-12-01
12/01/2012,10.29,2012-12-01
06/01/2019,7.73,2019-06-01
12/01/2012,10.59,2012-12-01
12/01/2009,9.6,2009-12-01
12/01/2019,6.53,2019-12-01
12/01/2009,9.22,2009-12-01
12/31/2015,7.39,2015-12-31
01/01/2018,6.79,2018-01-01
06/01/2013,10.25,2013-06-01
12/31/2015,7.51,2015-12-31
06/01/2013,10.06,2013-06-01
06/01/2021,7.78,2021-06-01
06/01/2013,10.07,2013-06-01
01/01/2017,7.29,2017-01-01
06/01/2009,10.77,2009-06-01
12/01/2012,8.41,2012-12-01
12/01/2014,8.74,2014-12-01
01/01/2009,16.0,2009-01-01
01/01/2005,6.4,2005-01-01
01/01/2005,4.2,2005-01-01
01/02/2012,15.9,2012-01-02
01/01/2015,12.9,2015-01-01
01/01/2015,12.8,2015-01-01
01/01/2021,15.83,2021-01-01
12/01/2012,18.69,2012-12-01
01/01/2017,17.66,2017-01-01
01/01/2021,14.66,2021-01-01
12/31/2015,17.63,2015-12-31
06/01/2012,19.35,2012-06-01
01/02/2012,29.26,2012-01-02
01/02/2012,26.74,2012-01-02
01/01/2015,18.8,2015-01-01
01/01/2009,38.0,2009-01-01
01/01/2009,51.1,2009-01-01
01/01/2015,32.2,2015-01-01
01/01/2015,29.4,2015-01-01
01/02/2012,43.55,2012-01-02
01/01/2005,167.2,2005-01-01
06/01/2016,32.5,2016-06-01
06/01/2010,31.97,2010-06-01
12/01/2020,23.8,2020-12-01
12/01/2020,23.31,2020-12-01
06/01/2011,19.58,2011-06-01
06/01/2010,19.61,2010-06-01
12/01/2013,12.2,2013-12-01
12/01/2019,8.59,2019-12-01
06/01/2019,8.9,2019-06-01
12/01/2009,9.89,2009-12-01
12/01/2012,10.07,2012-12-01
12/01/2009,9.52,2009-12-01
06/01/2015,9.33,2015-06-01
06/01/2019,7.91,2019-06-01
01/01/2018,6.95,2018-01-01
06/01/2021,8.68,2021-06-01
06/01/2013,10.52,2013-06-01
06/01/2012,10.2,2012-06-01
06/01/2012,10.85,2012-06-01
01/01/2018,7.53,2018-01-01
12/31/2015,7.81,2015-12-31
06/01/2013,10.17,2013-06-01
12/31/2015,7.56,2015-12-31
01/01/2018,6.99,2018-01-01
06/01/2021,8.34,2021-06-01
06/01/2013,10.71,2013-06-01
12/31/2015,8.14,2015-12-31
01/01/2018,7.57,2018-01-01
12/01/2010,11.12,2010-12-01
01/01/2020,6.29,2020-01-01
12/01/2018,7.76,2018-12-01
12/01/2010,23.26,2010-12-01
01/01/2020,15.74,2020-01-01
12/01/2013,34.74,2013-12-01
06/01/2018,26.13,2018-06-01
12/01/2016,34.66,2016-12-01
12/01/2009,33.62,2009-12-01
06/01/2020,16.22,2020-06-01
06/01/2015,10.46,2015-06-01
06/01/2019,9.28,2019-06-01
12/01/2012,11.98,2012-12-01
12/01/2009,10.78,2009-12-01
06/01/2015,10.32,2015-06-01
12/01/2019,7.28,2019-12-01
06/01/2019,8.45,2019-06-01
06/01/2014,17.35,2014-06-01
01/01/2015,21.57,2015-01-01
12/01/2009,9.25,2009-12-01
12/01/2012,9.79,2012-12-01
06/01/2015,9.08,2015-06-01
06/01/2019,7.48,2019-06-01
12/01/2019,7.45,2019-12-01
06/01/2015,8.69,2015-06-01
12/01/2009,8.66,2009-12-01
12/01/2012,9.29,2012-12-01
01/01/2018,6.53,2018-01-01
06/01/2021,7.99,2021-06-01
06/01/2012,9.9,2012-06-01
06/01/2012,9.63,2012-06-01
06/01/2013,9.77,2013-06-01
12/01/2010,11.46,2010-12-01
12/01/2012,8.04,2012-12-01
06/01/2009,10.36,2009-06-01
12/01/2008,22.29,2008-12-01
12/01/2010,21.55,2010-12-01
06/01/2014,13.5,2014-06-01
12/01/2012,26.98,2012-12-01
06/01/2019,17.72,2019-06-01
06/01/2015,17.36,2015-06-01
12/01/2019,25.27,2019-12-01
12/31/2015,6.53,2015-12-31
01/01/2018,6.44,2018-01-01
06/01/2021,7.8,2021-06-01
12/31/2015,5.98,2015-12-31
01/01/2018,6.06,2018-01-01
06/01/2021,7.25,2021-06-01
06/01/2014,7.37,2014-06-01
01/01/2015,7.16,2015-01-01
01/01/2015,13.55,2015-01-01
06/01/2014,10.62,2014-06-01
01/01/2015,15.28,2015-01-01
06/01/2020,28.33,2020-06-01
06/01/2017,28.83,2017-06-01
06/01/2018,29.89,2018-06-01
12/01/2018,6.28,2018-12-01
12/01/2010,30.74,2010-12-01
06/01/2009,19.99,2009-06-01
12/01/2014,25.06,2014-12-01
06/01/2009,17.21,2009-06-01
12/01/2010,26.67,2010-12-01
12/01/2012,16.82,2012-12-01
12/01/2014,22.67,2014-12-01
06/01/2015,8.29,2015-06-01
06/01/2019,7.02,2019-06-01
12/01/2019,6.12,2019-12-01
12/01/2012,9.23,2012-12-01
06/01/2015,8.89,2015-06-01
06/01/2015,9.76,2015-06-01
06/01/2019,7.91,2019-06-01
12/01/2009,9.71,2009-12-01
06/01/2019,7.73,2019-06-01
12/01/2019,7.71,2019-12-01
01/01/2018,7.52,2018-01-01
06/01/2021,8.78,2021-06-01
06/01/2012,10.08,2012-06-01
06/01/2013,10.09,2013-06-01
06/01/2011,30.25,2011-06-01
06/01/2016,31.62,2016-06-01
06/01/2010,33.99,2010-06-01
06/01/2011,33.92,2011-06-01
06/01/2016,33.45,2016-06-01
06/01/2018,25.57,2018-06-01
06/01/2017,23.78,2017-06-01
06/01/2017,24.04,2017-06-01
06/01/2020,28.06,2020-06-01
12/01/2016,32.3,2016-12-01
06/01/2018,22.81,2018-06-01
06/01/2017,25.05,2017-06-01
06/01/2020,17.92,2020-06-01
06/01/2018,28.83,2018-06-01
06/01/2020,30.19,2020-06-01
06/01/2017,30.27,2017-06-01
12/01/2008,32.54,2008-12-01
12/01/2017,26.16,2017-12-01
12/01/2008,30.02,2008-12-01
12/01/2010,15.38,2010-12-01
06/01/2009,13.91,2009-06-01
12/01/2012,12.09,2012-12-01
12/01/2014,11.75,2014-12-01
12/01/2010,15.35,2010-12-01
12/01/2012,11.87,2012-12-01
12/01/2014,11.74,2014-12-01
01/01/2017,9.61,2017-01-01
01/01/2021,8.37,2021-01-01
06/01/2014,8.97,2014-06-01
01/01/2015,8.87,2015-01-01
01/01/2015,8.72,2015-01-01
12/01/2010,10.77,2010-12-01
01/01/2015,9.14,2015-01-01
06/01/2016,14.49,2016-06-01
12/01/2015,23.94,2015-12-01
12/01/2020,21.14,2020-12-01
06/01/2012,19.65,2012-06-01
06/01/2013,19.36,2013-06-01
12/31/2015,20.74,2015-12-31
01/01/2018,19.9,2018-01-01
12/01/2010,32.5,2010-12-01
01/01/2005,43.1,2005-01-01
01/01/2016,27.4,2016-01-01
01/01/2005,13.1,2005-01-01
01/01/2016,13.4,2016-01-01
01/01/2016,21.1,2016-01-01
01/01/2016,36.0,2016-01-01
01/01/2005,32.4,2005-01-01
06/01/2009,24.63,2009-06-01
12/01/2012,22.74,2012-12-01
06/01/2020,31.59,2020-06-01
06/01/2009,28.58,2009-06-01
06/01/2017,30.26,2017-06-01
06/01/2012,34.46,2012-06-01
06/01/2021,11.69,2021-06-01
06/01/2012,17.24,2012-06-01
12/01/2011,15.31,2011-12-01
12/01/2011,20.99,2011-12-01
12/01/2011,19.83,2011-12-01
12/01/2009,27.19,2009-12-01
12/01/2011,25.06,2011-12-01
06/01/2017,14.86,2017-06-01
12/01/2016,25.77,2016-12-01
06/01/2018,13.04,2018-06-01
12/01/2008,33.96,2008-12-01
12/01/2010,31.41,2010-12-01
06/01/2014,13.79,2014-06-01
06/01/2019,28.46,2019-06-01
06/01/2019,25.41,2019-06-01
06/01/2015,27.49,2015-06-01
06/01/2015,31.19,2015-06-01
06/01/2012,31.8,2012-06-01
06/01/2013,28.5,2013-06-01
06/01/2013,29.5,2013-06-01
06/01/2021,27.64,2021-06-01
01/01/2017,7.26,2017-01-01
06/01/2021,7.87,2021-06-01
01/01/2018,6.7,2018-01-01
06/01/2013,9.73,2013-06-01
06/01/2012,9.72,2012-06-01
12/31/2015,6.85,2015-12-31
01/01/2018,6.4,2018-01-01
06/01/2012,33.94,2012-06-01
06/01/2013,31.61,2013-06-01
06/01/2012,34.79,2012-06-01
06/01/2013,32.27,2013-06-01
06/01/2021,32.38,2021-06-01
06/01/2021,31.41,2021-06-01
01/01/2018,17.71,2018-01-01
06/01/2012,9.98,2012-06-01
12/31/2015,6.98,2015-12-31
01/01/2018,7.06,2018-01-01
06/01/2021,8.38,2021-06-01
06/01/2012,10.19,2012-06-01
06/01/2013,9.91,2013-06-01
06/01/2014,8.49,2014-06-01
12/01/2019,7.56,2019-12-01
06/01/2019,8.19,2019-06-01
06/01/2015,9.91,2015-06-01
12/01/2019,7.35,2019-12-01
06/01/2018,30.78,2018-06-01
06/01/2020,30.85,2020-06-01
06/01/2009,27.11,2009-06-01
06/01/2009,29.0,2009-06-01
06/01/2009,27.77,2009-06-01
06/01/2009,28.36,2009-06-01
12/01/2014,25.94,2014-12-01
01/01/2015,8.51,2015-01-01
01/01/2020,6.11,2020-01-01
12/01/2018,7.17,2018-12-01
06/01/2014,9.05,2014-06-01
12/01/2018,8.01,2018-12-01
01/01/2020,6.56,2020-01-01
12/01/2012,10.1,2012-12-01
06/01/2015,9.21,2015-06-01
12/01/2009,9.79,2009-12-01
12/01/2019,8.36,2019-12-01
06/01/2019,8.08,2019-06-01
12/01/2012,10.32,2012-12-01
12/01/2019,7.41,2019-12-01
12/01/2009,9.09,2009-12-01
06/01/2013,10.62,2013-06-01
06/01/2012,10.7,2012-06-01
06/01/2012,11.35,2012-06-01
12/31/2015,7.27,2015-12-31
01/01/2018,6.88,2018-01-01
12/31/2015,7.71,2015-12-31
06/01/2012,10.39,2012-06-01
12/01/2008,29.65,2008-12-01
06/01/2017,13.83,2017-06-01
12/01/2016,24.91,2016-12-01
06/01/2018,12.36,2018-06-01
06/01/2020,9.49,2020-06-01
06/01/2010,25.62,2010-06-01
12/31/2015,28.36,2015-12-31
01/01/2018,27.57,2018-01-01
01/01/2018,21.66,2018-01-01
06/01/2021,14.42,2021-06-01
12/01/2009,25.28,2009-12-01
12/01/2011,23.12,2011-12-01
01/01/2017,28.46,2017-01-01
12/01/2014,26.74,2014-12-01
01/01/2021,18.21,2021-01-01
01/01/2005,1.1,2005-01-01
01/01/2016,39.4,2016-01-01
01/01/2005,46.1,2005-01-01
01/01/2016,40.9,2016-01-01
01/01/2016,15.5,2016-01-01
01/01/2005,35.7,2005-01-01
01/01/2016,38.0,2016-01-01
01/01/2016,3.8,2016-01-01
01/02/2012,4.3,2012-01-02
01/01/2015,3.2,2015-01-01
01/01/2005,54.8,2005-01-01
01/02/2012,253.14,2012-01-02
01/01/2015,193.1,2015-01-01
01/02/2012,75.56,2012-01-02
01/01/2015,53.6,2015-01-01
06/01/2012,34.95,2012-06-01
06/01/2013,31.93,2013-06-01
06/01/2021,31.35,2021-06-01
06/01/2021,32.37,2021-06-01
06/01/2013,33.64,2013-06-01
06/01/2012,9.86,2012-06-01
06/01/2013,9.63,2013-06-01
06/01/2021,7.99,2021-06-01
06/01/2013,9.75,2013-06-01
01/01/2015,7.91,2015-01-01
12/01/2018,6.74,2018-12-01
01/01/2020,5.78,2020-01-01
06/01/2015,8.76,2015-06-01
12/01/2019,7.15,2019-12-01
06/01/2019,7.2,2019-06-01
06/01/2012,14.35,2012-06-01
01/01/2018,16.26,2018-01-01
06/01/2021,10.4,2021-06-01
01/01/2015,17.22,2015-01-01
01/01/2020,13.08,2020-01-01
06/01/2019,33.58,2019-06-01
06/01/2015,32.64,2015-06-01
12/01/2012,20.59,2012-12-01
12/01/2011,17.39,2011-12-01
01/01/2005,26.0,2005-01-01
12/31/2015,14.64,2015-12-31
06/01/2012,12.62,2012-06-01
06/01/2013,11.46,2013-06-01
06/01/2013,9.53,2013-06-01
06/01/2012,10.96,2012-06-01
06/01/2021,8.66,2021-06-01
06/01/2010,36.2,2010-06-01
06/01/2010,16.19,2010-06-01
06/01/2016,12.15,2016-06-01
12/01/2008,10.59,2008-12-01
06/01/2014,8.19,2014-06-01
01/01/2020,6.24,2020-01-01
06/01/2014,9.27,2014-06-01
01/01/2015,9.78,2015-01-01
06/01/2014,9.79,2014-06-01
01/01/2017,9.54,2017-01-01
12/01/2012,8.39,2012-12-01
06/01/2009,10.23,2009-06-01
12/01/2010,12.56,2010-12-01
12/01/2014,9.23,2014-12-01
01/01/2017,7.27,2017-01-01
01/01/2021,6.45,2021-01-01
12/01/2012,11.06,2012-12-01
12/01/2014,10.94,2014-12-01
01/01/2017,9.01,2017-01-01
01/01/2021,7.58,2021-01-01
12/01/2010,14.0,2010-12-01
12/01/2014,10.46,2014-12-01
01/01/2017,8.52,2017-01-01
12/01/2010,14.81,2010-12-01
06/01/2009,13.16,2009-06-01
01/01/2021,7.8,2021-01-01
01/01/2018,6.99,2018-01-01
06/01/2021,8.34,2021-06-01
06/01/2012,12.25,2012-06-01
06/01/2013,11.81,2013-06-01
12/01/2009,9.54,2009-12-01
12/01/2011,9.22,2011-12-01
12/01/2016,8.01,2016-12-01
06/01/2018,8.35,2018-06-01
06/01/2012,11.54,2012-06-01
12/31/2015,6.51,2015-12-31
12/01/2010,9.24,2010-12-01
12/01/2008,9.76,2008-12-01
01/01/2015,7.89,2015-01-01
01/01/2020,5.79,2020-01-01
12/01/2018,6.72,2018-12-01
01/01/2015,8.21,2015-01-01
01/01/2020,5.94,2020-01-01
12/01/2018,6.92,2018-12-01
06/01/2012,15.49,2012-06-01
06/01/2013,15.84,2013-06-01
06/01/2021,10.53,2021-06-01
12/01/2008,22.17,2008-12-01
12/01/2010,21.48,2010-12-01
06/01/2014,12.93,2014-06-01
01/01/2015,18.17,2015-01-01
01/01/2020,14.28,2020-01-01
12/01/2018,19.91,2018-12-01
06/01/2019,31.45,2019-06-01
06/01/2015,33.12,2015-06-01
06/01/2019,33.94,2019-06-01
06/01/2013,31.27,2013-06-01
12/31/2015,17.21,2015-12-31
01/01/2018,16.55,2018-01-01
06/01/2013,16.72,2013-06-01
06/01/2012,16.28,2012-06-01
12/31/2015,17.63,2015-12-31
12/01/2011,20.08,2011-12-01
12/01/2011,19.02,2011-12-01
12/01/2011,19.34,2011-12-01
06/01/2020,10.56,2020-06-01
01/02/2012,9.56,2012-01-02
01/01/2015,7.9,2015-01-01
01/02/2012,14.54,2012-01-02
01/01/2015,111.6,2015-01-01
01/02/2012,129.63,2012-01-02
01/01/2015,21.4,2015-01-01
06/01/2019,7.73,2019-06-01
06/01/2012,16.49,2012-06-01
06/01/2010,32.91,2010-06-01
12/01/2011,8.61,2011-12-01
12/01/2011,9.05,2011-12-01
12/01/2011,9.18,2011-12-01
01/01/2005,18.3,2005-01-01
01/01/2005,17.8,2005-01-01
01/01/2005,44.8,2005-01-01
01/02/2012,22.18,2012-01-02
01/01/2015,12.4,2015-01-01
01/02/2012,11.24,2012-01-02
12/01/2017,9.5,2017-12-01
12/01/2017,8.69,2017-12-01
12/01/2013,11.73,2013-12-01
12/01/2013,11.06,2013-12-01
12/01/2008,12.79,2008-12-01
12/01/2017,7.64,2017-12-01
01/01/2019,6.2,2019-01-01
06/01/2011,32.52,2011-06-01
12/01/2010,32.73,2010-12-01
06/01/2013,10.28,2013-06-01
12/31/2015,8.09,2015-12-31
12/01/2010,11.52,2010-12-01
06/01/2009,10.39,2009-06-01
01/01/2021,6.25,2021-01-01
06/01/2019,27.77,2019-06-01
06/01/2015,31.57,2015-06-01
06/01/2019,29.95,2019-06-01
06/01/2015,31.81,2015-06-01
06/01/2019,27.73,2019-06-01
06/01/2012,33.02,2012-06-01
06/01/2013,29.73,2013-06-01
06/01/2012,28.81,2012-06-01
06/01/2013,26.1,2013-06-01
06/01/2012,33.63,2012-06-01
06/01/2012,35.26,2012-06-01
06/01/2012,32.9,2012-06-01
06/01/2013,30.37,2013-06-01
06/01/2021,30.23,2021-06-01
06/01/2021,30.45,2021-06-01
06/01/2021,30.3,2021-06-01
06/01/2012,33.72,2012-06-01
06/01/2013,30.74,2013-06-01
06/01/2021,30.39,2021-06-01
12/31/2015,7.79,2015-12-31
01/01/2018,7.13,2018-01-01
06/01/2021,8.31,2021-06-01
12/31/2015,6.62,2015-12-31
01/01/2018,6.19,2018-01-01
06/01/2021,7.58,2021-06-01
06/01/2021,8.5,2021-06-01
01/01/2018,7.16,2018-01-01
06/01/2021,8.51,2021-06-01
06/01/2012,10.04,2012-06-01
12/01/2020,20.09,2020-12-01
12/31/2015,15.91,2015-12-31
01/01/2018,14.49,2018-01-01
01/01/2005,30.4,2005-01-01
01/01/2016,30.8,2016-01-01
06/01/2013,31.6,2013-06-01
01/01/2017,15.09,2017-01-01
12/01/2012,16.78,2012-12-01
12/01/2010,26.08,2010-12-01
06/01/2009,15.63,2009-06-01
12/01/2010,24.44,2010-12-01
06/01/2009,13.73,2009-06-01
12/01/2012,15.06,2012-12-01
01/01/2021,14.85,2021-01-01
12/01/2011,20.6,2011-12-01
12/01/2009,23.48,2009-12-01
12/01/2013,17.34,2013-12-01
06/01/2017,12.64,2017-06-01
12/01/2016,24.09,2016-12-01
06/01/2018,12.27,2018-06-01
06/01/2020,8.42,2020-06-01
12/01/2019,6.97,2019-12-01
06/01/2019,7.6,2019-06-01
12/31/2015,6.78,2015-12-31
12/01/2011,8.05,2011-12-01
12/01/2011,8.24,2011-12-01
12/01/2008,11.72,2008-12-01
12/01/2013,10.35,2013-12-01
01/01/2019,6.03,2019-01-01
12/01/2017,7.47,2017-12-01
12/01/2009,8.85,2009-12-01
12/01/2011,7.86,2011-12-01
12/01/2013,8.32,2013-12-01
12/01/2010,11.6,2010-12-01
06/01/2009,24.26,2009-06-01
12/01/2012,22.84,2012-12-01
12/01/2014,26.73,2014-12-01
01/01/2017,20.54,2017-01-01
01/01/2021,15.66,2021-01-01
12/01/2010,30.69,2010-12-01
06/01/2009,19.91,2009-06-01
12/01/2014,24.7,2014-12-01
12/01/2008,13.51,2008-12-01
12/01/2017,8.02,2017-12-01
06/01/2013,10.7,2013-06-01
06/01/2012,10.77,2012-06-01
12/31/2015,7.96,2015-12-31
12/01/2010,10.36,2010-12-01
06/01/2014,9.02,2014-06-01
12/01/2008,10.79,2008-12-01
12/01/2018,7.34,2018-12-01
01/01/2015,0.0,2015-01-01
01/01/2015,1.3,2015-01-01
01/01/2015,3.0,2015-01-01
01/01/2015,4.8,2015-01-01
01/01/2018,7.39,2018-01-01
06/01/2021,8.69,2021-06-01
12/31/2015,8.19,2015-12-31
12/01/2011,9.62,2011-12-01
12/01/2009,10.35,2009-12-01
12/01/2013,9.2,2013-12-01
06/01/2017,9.17,2017-06-01
12/01/2011,9.98,2011-12-01
12/01/2011,11.19,2011-12-01
06/01/2021,8.24,2021-06-01
12/31/2015,7.6,2015-12-31
01/01/2018,7.11,2018-01-01
06/01/2021,8.63,2021-06-01
12/31/2015,7.29,2015-12-31
06/01/2019,37.44,2019-06-01
06/01/2012,33.89,2012-06-01
06/01/2013,30.83,2013-06-01
06/01/2009,10.84,2009-06-01
12/01/2014,8.94,2014-12-01
01/01/2017,7.38,2017-01-01
01/01/2021,6.5,2021-01-01
01/01/2021,6.55,2021-01-01
12/31/2015,7.77,2015-12-31
01/01/2018,6.79,2018-01-01
06/01/2021,8.13,2021-06-01
06/01/2012,9.81,2012-06-01
06/01/2013,9.91,2013-06-01
12/31/2015,6.87,2015-12-31
06/01/2013,31.59,2013-06-01
06/01/2021,30.32,2021-06-01
06/01/2021,31.09,2021-06-01
06/01/2012,33.2,2012-06-01
12/31/2015,20.11,2015-12-31
01/01/2018,19.12,2018-01-01
01/01/2018,18.17,2018-01-01
06/01/2021,10.83,2021-06-01
01/01/2018,6.48,2018-01-01
06/01/2021,7.91,2021-06-01
01/01/2018,7.13,2018-01-01
12/01/2011,19.41,2011-12-01
06/01/2020,29.45,2020-06-01
01/01/2009,3.5,2009-01-01
01/01/2009,5.8,2009-01-01
01/01/2009,12.1,2009-01-01
01/01/2005,5.8,2005-01-01
01/01/2005,8.0,2005-01-01
01/01/2005,6.6,2005-01-01
01/01/2005,6.3,2005-01-01
01/01/2005,18.2,2005-01-01
01/02/2012,53.99,2012-01-02
01/01/2015,45.6,2015-01-01
12/01/2010,28.4,2010-12-01
06/01/2009,18.47,2009-06-01
12/01/2014,24.09,2014-12-01
01/01/2018,18.5,2018-01-01
06/01/2021,11.63,2021-06-01
12/31/2015,18.54,2015-12-31
01/01/2018,17.7,2018-01-01
01/01/2009,92.0,2009-01-01
01/02/2012,48.83,2012-01-02
01/01/2015,46.1,2015-01-01
06/01/2010,34.6,2010-06-01
06/01/2011,34.17,2011-06-01
06/01/2016,34.86,2016-06-01
06/01/2010,17.03,2010-06-01
06/01/2011,16.78,2011-06-01
06/01/2016,12.12,2016-06-01
12/01/2020,20.86,2020-12-01
12/01/2008,29.69,2008-12-01
12/01/2013,26.95,2013-12-01
12/01/2008,42.67,2008-12-01
12/01/2008,34.29,2008-12-01
01/01/2019,19.4,2019-01-01
12/01/2013,30.99,2013-12-01
12/01/2019,27.58,2019-12-01
12/01/2012,25.3,2012-12-01
06/01/2015,13.88,2015-06-01
12/01/2009,22.06,2009-12-01
06/01/2015,16.04,2015-06-01
12/01/2019,22.92,2019-12-01
12/01/2012,34.64,2012-12-01
06/01/2013,29.66,2013-06-01
06/01/2012,32.12,2012-06-01
06/01/2013,24.1,2013-06-01
06/01/2012,26.62,2012-06-01
06/01/2013,24.26,2013-06-01
06/01/2012,34.08,2012-06-01
06/01/2013,30.79,2013-06-01
06/01/2012,34.46,2012-06-01
06/01/2012,26.81,2012-06-01
06/01/2021,27.39,2021-06-01
06/01/2012,9.41,2012-06-01
06/01/2013,9.45,2013-06-01
12/31/2015,5.98,2015-12-31
06/01/2021,7.69,2021-06-01
01/01/2018,6.42,2018-01-01
06/01/2016,8.28,2016-06-01
06/01/2010,11.93,2010-06-01
06/01/2011,11.57,2011-06-01
06/01/2010,11.97,2010-06-01
06/01/2016,8.05,2016-06-01
12/01/2015,8.59,2015-12-01
06/01/2011,13.86,2011-06-01
01/01/2015,46.4,2015-01-01
12/01/2010,10.3,2010-12-01
01/01/2015,8.88,2015-01-01
12/01/2009,9.25,2009-12-01
12/01/2012,9.68,2012-12-01
06/01/2010,12.49,2010-06-01
06/01/2011,11.93,2011-06-01
12/01/2015,8.42,2015-12-01
12/01/2011,10.85,2011-12-01
12/01/2009,11.46,2009-12-01
06/01/2017,9.91,2017-06-01
12/01/2016,8.28,2016-12-01
12/01/2013,12.53,2013-12-01
12/01/2016,10.05,2016-12-01
06/01/2017,11.34,2017-06-01
06/01/2020,8.7,2020-06-01
01/01/2021,7.1,2021-01-01
06/01/2009,14.29,2009-06-01
12/01/2012,12.41,2012-12-01
12/01/2010,11.13,2010-12-01
12/01/2008,11.6,2008-12-01
01/01/2015,9.36,2015-01-01
12/01/2018,7.59,2018-12-01
12/01/2008,14.24,2008-12-01
06/01/2014,11.83,2014-06-01
12/01/2018,11.75,2018-12-01
01/01/2013,15.7,2013-01-01
12/01/2015,10.66,2015-12-01
06/01/2016,9.15,2016-06-01
01/01/2013,67.4,2013-01-01
12/01/2011,9.37,2011-12-01
06/01/2012,10.47,2012-06-01
06/01/2013,10.46,2013-06-01
06/01/2012,9.8,2012-06-01
06/01/2013,9.13,2013-06-01
01/01/2018,6.66,2018-01-01
06/01/2021,7.97,2021-06-01
06/01/2013,10.37,2013-06-01
06/01/2012,10.47,2012-06-01
06/01/2013,9.82,2013-06-01
06/01/2012,9.93,2012-06-01
12/31/2015,7.08,2015-12-31
12/01/2010,10.31,2010-12-01
12/01/2010,9.33,2010-12-01
12/01/2012,9.81,2012-12-01
12/01/2012,10.41,2012-12-01
12/01/2019,7.99,2019-12-01
12/01/2012,10.39,2012-12-01
12/01/2009,9.84,2009-12-01
06/01/2019,8.56,2019-06-01
12/01/2019,8.07,2019-12-01
12/01/2009,8.75,2009-12-01
12/01/2019,5.95,2019-12-01
06/01/2013,17.84,2013-06-01
12/31/2015,20.32,2015-12-31
01/01/2018,19.09,2018-01-01
06/01/2012,20.2,2012-06-01
06/01/2013,19.38,2013-06-01
06/01/2021,5.09,2021-06-01
12/01/2010,24.74,2010-12-01
12/01/2008,26.86,2008-12-01
01/01/2015,21.87,2015-01-01
01/01/2020,17.52,2020-01-01
06/01/2011,11.53,2011-06-01
06/01/2010,11.96,2010-06-01
12/01/2015,8.84,2015-12-01
06/01/2016,8.28,2016-06-01
12/01/2020,6.89,2020-12-01
12/01/2016,7.88,2016-12-01
06/01/2018,8.47,2018-06-01
06/01/2020,7.03,2020-06-01
06/01/2018,9.0,2018-06-01
06/01/2009,11.05,2009-06-01
12/01/2010,14.37,2010-12-01
12/01/2012,9.46,2012-12-01
12/01/2014,10.44,2014-12-01
01/01/2017,7.94,2017-01-01
01/01/2015,22.5,2015-01-01
01/01/2015,0.2,2015-01-01
01/01/2015,65.0,2015-01-01
01/01/2021,6.79,2021-01-01
06/01/2009,10.95,2009-06-01
12/01/2010,13.86,2010-12-01
12/01/2014,10.33,2014-12-01
01/01/2021,18.6,2021-01-01
01/01/2021,13.26,2021-01-01
06/01/2011,32.97,2011-06-01
06/01/2010,33.32,2010-06-01
06/01/2016,33.48,2016-06-01
06/01/2016,30.17,2016-06-01
06/01/2011,18.51,2011-06-01
12/01/2015,23.39,2015-12-01
06/01/2010,13.07,2010-06-01
06/01/2011,12.83,2011-06-01
06/01/2009,10.38,2009-06-01
12/01/2012,8.14,2012-12-01
01/01/2018,6.54,2018-01-01
12/01/2008,9.43,2008-12-01
12/01/2010,9.37,2010-12-01
06/01/2014,7.9,2014-06-01
